OSEBuildingID,DataYear,BuildingName,BuildingType,Address,ZipCode,Latitude,Longitude,Neighborhood,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,SteamUse(kBtu),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE NEIGHBORHOODS,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SHARED: BALLARD &amp; LAKE UNION,Neighborhood_SHARED: BALLARD &amp; NORTHWEST,Neighborhood_SHARED: CENTRAL &amp; EAST,Neighborhood_SHARED: GREATER DUWAMISH &amp; DELRIDGE NEIGHBORHOODS,Neighborhood_SHARED: LAKE UNION &amp; NORTHWEST,Neighborhood_SHARED: NORTH &amp; NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,Neighborhood_water,Neighborhood_nan,EPAPropertyType_College/University,EPAPropertyType_Distribution Center,EPAPropertyType_Hospital (General Medical & Surgical),EPAPropertyType_Hotel,EPAPropertyType_K-12 School,EPAPropertyType_Laboratory,EPAPropertyType_Manufacturing/Industrial Plant,EPAPropertyType_Medical Office,EPAPropertyType_Mixed Use Property,EPAPropertyType_Multifamily HR (10+),EPAPropertyType_Multifamily Housing,EPAPropertyType_Multifamily LR (1-4),EPAPropertyType_Multifamily MR (5-9),EPAPropertyType_Non-Refrigerated Warehouse,EPAPropertyType_Office,EPAPropertyType_Other,EPAPropertyType_Parking,EPAPropertyType_Refrigerated Warehouse,EPAPropertyType_Residence Hall/Dormitory,EPAPropertyType_Retail Store,EPAPropertyType_Self-Storage Facility,EPAPropertyType_Supermarket/Grocery Store,EPAPropertyType_Worship Facility,ComplianceStatus_Compliant,ComplianceStatus_Contact the Help Desk,ComplianceStatus_Not Compliant,ComplianceIssue_Account Requires Verification,ComplianceIssue_Default Data,ComplianceIssue_Missing EUI or Utility Data,ComplianceIssue_Missing EUI or Utility Data and Account Requires Verification,"ComplianceIssue_Missing EUI, Incomplete Electricity Data","ComplianceIssue_Missing EUI, Incomplete Natural Gas Data",ComplianceIssue_No Issue,ComplianceIssue_Portfolio Manager Not Connected to the City of Seattle,ComplianceIssue_Unknown - Contact the Help Desk,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SteamUse(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Electricity(kBtu)
35,2022,HOTEL FIVE,NonResidential,2200 5TH AVE,98121,47.61558,-122.34186,DOWNTOWN,1978,5,1,68410,82.0,66.30000305,140.0,Hotel,0.0,Compliant,No Issue,2098905.0,1364740.0,1.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27529075172831996,0.251174934823983,-0.07126984701733581,-0.01669016123822606,0.19996981994430307,-0.15888187955853722
36,2022,JANE ADDAMS MIDDLE (SPS-DISTRICT),SPS-District K-12,11031 34TH AVE NE,98125,47.70994,-122.29301,NORTH,1949,2,1,160645,55.0,51.09999847,74.80000305,K-12 School,0.0,Compliant,No Issue,2018709.0,6509490.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03536850475461076,-0.4032264695194499,-0.07126984701733581,0.5781946349243064,0.521017566466551,-0.16743041121545077
37,2022,JOHN HAY ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,201 GARFIELD ST,98109,47.6329,-122.35172,MAGNOLIA / QUEEN ANNE,1989,2,1,51582,68.0,29.29999924,82.0,K-12 School,0.0,Compliant,No Issue,1609479.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.48091913051108437,-0.33096131099556697,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.21105248226586143
38,2022,GOOD SHEPHERD CENTER,NonResidential,4649 SUNNYSIDE AVE N,98103,47.6641,-122.33118,LAKE UNION,1906,3,1,87262,,52.83051646693396,114.97467933940187,Office,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",991017.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.529684149424442,-0.27697774020388916
40,2022,SILVER CLOUD INN UNIVERSITY,NonResidential,5036 25TH AVE NE,98105,47.66583,-122.29965,NORTHEAST,1994,4,1,81871,84.0,64.30000305,129.3999939,Hotel,0.0,Compliant,No Issue,2897324.0,2364000.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2344145460866858,0.14478445625987385,-0.07126984701733581,0.09885375856611278,0.2632064972895943,-0.07377401760805014
43,2022,BOEING PLANT 2 ISAL  (BLDG 2-122)-North Boeing Field Campus,Campus,1135 S WEBSTER ST,98108,47.53493,-122.31788,GREATER DUWAMISH,1992,3,1,2026324,,291.5,435.2999878,Mixed Use Property,0.0,Compliant,No Issue,146830780.0,432724300.0,11.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.877951444640116,3.2150512501421025,-0.07126984701733581,49.861193880427486,5.1032444941022685,15.268882787032755
50,2022,LAWTON ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,4017 26TH AVE W,98199,47.65671,-122.39047,MAGNOLIA / QUEEN ANNE,1990,2,1,54986,62.0,38.70000076,84.90000153,K-12 School,0.0,Compliant,No Issue,1331231.0,707020.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.28880093292948733,-0.30185448334823684,-0.07126984701733581,-0.09274198652264627,-0.1697215245358611,-0.24071246326831647
51,2022,ECKSTEIN MIDDLE (SPS-DISTRICT),SPS-District K-12,3003 NE 75TH ST,98115,47.68252,-122.29498,NORTHEAST,1950,2,1,175565,74.0,55.5,72.09999847,K-12 School,0.0,Compliant,No Issue,1421994.0,8540680.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.054559178927281723,-0.43032596141422214,-0.07126984701733581,0.8130600898283104,0.7204563180940078,-0.23103753710271663
52,2022,SALMON BAY CENTER 5305 & 5309,NonResidential,5305 SHILSHOLE AVE NW,98107,47.66587,-122.38476,BALLARD,1961,2,1,94900,0.0,0.0,0.0,Office,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",3714307.0,0.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.079755527628067,-1.153981520602517,-0.07126984701733581,-0.1744943454483149,-0.476176191670734,0.013312682958813623
53,2022,EL CENTRO DE LA RAZA,NonResidential,2524 16TH AVE S,98144,47.58034,-122.31132,GREATER DUWAMISH,1900,2,1,52554,82.0,44.70000076,70.09999847,Office,0.0,Compliant,No Issue,779659.0,1849590.0,1.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16617231600458474,-0.45039962506317216,-0.07126984701733581,0.039372794866425066,0.38967985198017674,-0.2995075490963767
54,2022,BLANCHET HIGH SCHOOL,NonResidential,8200 WALLINGFORD AVE N,98103,47.68891,-122.33553,NORTHWEST,1954,3,1,175015,68.0,53.20000076,83.30000305,K-12 School,0.0,Compliant,No Issue,2978504.0,7135620.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007551557972360584,-0.3179133990114124,-0.07126984701733581,0.6505937247578739,0.5356106458539257,-0.06512059599215604
55,2022,VINE ST MINI STORAGE,NonResidential,11 VINE ST,98121,47.61351,-122.35129,DOWNTOWN,1911,3,1,70586,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
56,2022,HILTON SEATTLE,NonResidential,1301 6TH AVE,98101,47.60946,-122.33337,DOWNTOWN,1969,24,1,332210,89.0,37.59999847,84.5,Hotel,0.0,Compliant,No Issue,8544890.0,3959230.0,1.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.31128289283564153,-0.3058692314343795,-0.07126984701733581,0.2833093829176083,0.38967985198017674,0.5282310292210766
57,2022,5TH & PINE,NonResidential,1513 5TH AVE,98101,47.6113,-122.33659,DOWNTOWN,1973,5,1,88717,79.0,30.29999924,84.90000153,Office,0.0,Compliant,No Issue,5139502.0,0.0,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4604810276902673,-0.30185448334823684,-0.07126984701733581,-0.1744943454483149,-0.4421256731001926,0.16523203772432452
58,2022,CENTURY SQUARE RETAIL,NonResidential,1525 4TH AVE,98101,47.61076,-122.33765,DOWNTOWN,1920,2,1,57428,,21.39999962,60.0,Other,0.0,Compliant,No Issue,1229891.0,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6423801350290603,-0.551771611134017,-0.07126984701733581,-0.1744943454483149,-0.5102267102412754,-0.25151484989747025
59,2022,GIBRALTAR TOWER,NonResidential,1518 3RD AVE,98101,47.61048,-122.33794,DOWNTOWN,1910,8,1,59400,,33.5,93.80000305,Office,0.0,Compliant,No Issue,1841722.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3950790831306944,-0.21252666485442492,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.18629642663220672
60,2022,MANN BUILDING/WILD GINGER/TRIPLE DOOR,NonResidential,1401 3RD AVE,98101,47.60886,-122.33744,DOWNTOWN,1926,2,1,64597,,161.8999939,246.6999969,Mixed Use Property,0.0,Compliant,No Issue,2832352.0,7626450.0,6.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2291731943897934,1.3221048593812867,-0.07126984701733581,0.7073481451865548,2.5835061198822036,-0.08069973957439493
61,2022,PALIHOTEL,NonResidential,107 PINE ST,98101,47.60973,-122.34038,DOWNTOWN,1900,4,1,50510,,52.83051646693396,114.97467933940187,Hotel,0.0,Not Compliant,Missing EUI or Utility Data,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
62,2022,HOTEL THEODORE (ROOSEVELT),NonResidential,1531 7TH AVE,98101,47.61233,-122.33432,DOWNTOWN,1930,20,1,98634,63.0,84.09999847,168.6000061,Hotel,2396936.0,Compliant,No Issue,3951628.0,1275390.0,3.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6390888883323534,0.5382283862286421,0.48285105522401084,-0.027021655778703687,0.9734030274751727,0.0386100304742805
63,2022,SHERATON GRAND SEATTLE - (Parent Building),Campus,1400 6TH AVE,98101,47.61087,-122.33339,DOWNTOWN,1982,34,2,1083197,78.0,74.59999847,152.1999969,Hotel,10978591.0,Compliant,No Issue,41017733.0,22168741.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.444926911534591,0.3736242519683994,2.466748168590393,2.388865773306722,0.6183047623823835,3.989689535574058
65,2022,INN AT THE MARKET,NonResidential,86 PINE ST,98101,47.60997,-122.34138,DOWNTOWN,1985,7,1,71150,77.0,78.40000153,160.1999969,Hotel,0.0,Compliant,No Issue,2555424.0,1945760.0,1.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5225917647942905,0.45391890656419936,-0.07126984701733581,0.050492882498856334,0.4091372911633433,-0.11021901453431508
66,2022,MOORE HOTEL & THEATRE,NonResidential,1926 2ND AVE,98101,47.61155,-122.34114,DOWNTOWN,1908,7,1,122810,100.0,46.09999847,61.59999847,Hotel,0.0,Compliant,No Issue,927887.0,4734540.0,2.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13755901885869623,-0.5357126955712097,-0.07126984701733581,0.37295807941651943,0.4626452489170513,-0.28370711328360576
68,2022,HOLIDAY INN - SEATTLE,NonResidential,211 DEXTER AVE N,98109,47.62001,-122.34274,LAKE UNION,2000,7,1,150453,96.0,55.79999924,112.8000031,Hotel,0.0,Compliant,No Issue,3588417.0,2863480.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06069059424056867,-0.02182685968755836,-0.07126984701733581,0.15660837404543865,0.14646186219059504,-0.0001066228705151116
69,2022,FAIRFIELD INN,NonResidential,226 7TH AVE N,98109,47.62025,-122.34314,LAKE UNION,1997,6,1,116300,99.0,45.09999847,93.40000153,Hotel,0.0,Compliant,No Issue,2328612.0,1658510.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15799712167951332,-0.21654141284019934,-0.07126984701733581,0.0172783127534484,-0.014062011070528787,-0.13439615007932826
70,2022,HOMEWOOD SUITES HOTEL - SEATTLE,NonResidential,206 WESTERN AVE W,98119,47.62023,-122.35951,MAGNOLIA / QUEEN ANNE,1998,6,1,155602,5.0,92.0,219.6999969,Hotel,0.0,Compliant,No Issue,8364777.0,2566970.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8005499318871058,1.0511104001204619,-0.07126984701733581,0.12232307526315524,0.1415975023948034,0.5090317963126813
73,2022,SEATTLE HEBREW ACADEMY,NonResidential,1617 INTERLAKEN DR E,98112,47.63442,-122.30793,EAST,1911,3,1,56072,62.0,58.70000076,77.40000153,K-12 School,0.0,Compliant,No Issue,602696.0,3333970.0,3.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11996112348685462,-0.3771307220317993,-0.07126984701733581,0.21101089073653342,1.0074535460457144,-0.3183710062214502
77,2022,FOUR POINTS SHERATON SEATTLE CENTER,NonResidential,601 ROY ST,98109,47.62519,-122.34456,MAGNOLIA / QUEEN ANNE,1999,4,1,122942,100.0,33.40000153,78.40000153,Hotel,0.0,Compliant,No Issue,1933169.0,1638720.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3971228621424788,-0.36709389020732436,-0.07126984701733581,0.01499000523295537,0.03944594668317912,-0.17654858915365698
82,2022,WA DEPT OF SOCIAL & HEALTH SERVICES (DSHS),NonResidential,1700 E CHERRY ST,98122,47.60823,-122.30956,CENTRAL,1962,2,1,54984,69.0,62.5,116.4000015,Office,0.0,Compliant,No Issue,1715328.0,1988350.0,2.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1976258986730014,0.01430571882162076,-0.07126984701733581,0.055417542291569734,0.4431878097338847,-0.19976945658686696
84,2022,PROVIDENCE MT ST VINCENT,NonResidential,4831 35TH AVE SW,98126,47.55837,-122.37751,SOUTHWEST,1922,5,1,371257,47.0,149.3999939,218.6999969,Other,0.0,Compliant,No Issue,10459520.0,33823369.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9736969091295795,1.0410735682959869,-0.07126984701733581,3.7364844140822977,2.4667614847832042,0.7323219460532926
85,2022,FOSS HOME AND VILLAGE,NonResidential,13023 GREENWOOD AVE N,98133,47.72426,-122.35599,NORTHWEST,1970,2,1,93397,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",4940269.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.45185439269177585,0.14399469910890908
